Time,Last Price,Net Change,Volume,OI,Buy Quantity,Sell Quantity,Buy Sell Diff,Total Bid Qty,Total Offer Qty
2025-11-04 20:52:46,119688,0,61127.0,38984.0,1659,2839,-1180,7,6
2025-11-04 20:52:40,119680,0,61124.0,38984.0,1634,2843,-1209,9,13
2025-11-04 20:52:35,119677,0,61122.0,38984.0,1635,2837,-1202,6,11
2025-11-04 20:52:30,119678,0,61117.0,38989.0,1642,2832,-1190,14,11
2025-11-04 20:52:25,119661,0,61113.0,38989.0,1624,2851,-1227,12,14
2025-11-04 20:52:19,119679,0,61104.0,38989.0,1626,2834,-1208,12,6
2025-11-04 20:52:14,119682,0,61101.0,38989.0,1629,2823,-1194,8,6
2025-11-04 20:52:09,119691,0,61090.0,38989.0,1634,2820,-1186,12,5
2025-11-04 20:52:04,119684,0,61084.0,38989.0,1639,2824,-1185,15,6
2025-11-04 20:51:58,119666,0,61079.0,38989.0,1634,2824,-1190,15,5
2025-11-04 20:51:53,119656,0,61074.0,38989.0,1639,2817,-1178,14,11
2025-11-04 20:51:48,119620,0,61055.0,38989.0,1629,2837,-1208,11,20
2025-11-04 20:51:43,119618,0,61053.0,38989.0,1639,2828,-1189,12,11
2025-11-04 20:51:37,119625,0,61048.0,38985.0,1637,2826,-1189,14,5
2025-11-04 20:51:32,119603,0,61043.0,38985.0,1638,2837,-1199,12,6
2025-11-04 20:51:26,119622,0,61037.0,38985.0,1643,2825,-1182,13,17
2025-11-04 20:51:21,119620,0,60976.0,38985.0,1636,2817,-1181,16,13
2025-11-04 20:51:15,119626,0,60965.0,38985.0,1635,2803,-1168,13,5
2025-11-04 20:51:10,119590,0,60949.0,38985.0,1626,2815,-1189,9,21
2025-11-04 20:51:05,119560,0,60942.0,38985.0,1609,2825,-1216,15,14
2025-11-04 20:51:00,119560,0,60918.0,38985.0,1577,2838,-1261,22,19
2025-11-04 20:50:54,119568,0,60905.0,38985.0,1577,2843,-1266,12,18
2025-11-04 20:50:49,119566,0,60896.0,38985.0,1590,2828,-1238,8,22
2025-11-04 20:50:44,119594,0,60880.0,38985.0,1606,2835,-1229,13,20
2025-11-04 20:50:39,119613,0,60872.0,38985.0,1601,2835,-1234,11,33
2025-11-04 20:50:33,119591,0,60857.0,38987.0,1602,2846,-1244,12,27
2025-11-04 20:50:28,119610,0,60834.0,38987.0,1600,2860,-1260,20,7
2025-11-04 20:50:23,119610,0,60820.0,38987.0,1604,2850,-1246,27,24
2025-11-04 20:50:18,119633,0,60814.0,38987.0,1609,2853,-1244,11,18
2025-11-04 20:50:12,119642,0,60800.0,38957.0,1609,2868,-1259,8,38
2025-11-04 20:50:07,119661,0,60787.0,38957.0,1620,2876,-1256,18,25
2025-11-04 20:50:02,119661,0,60775.0,38957.0,1623,2847,-1224,19,13
2025-11-04 20:49:56,119665,0,60773.0,38957.0,1611,2842,-1231,13,10
2025-11-04 20:49:51,119700,0,60767.0,38957.0,1611,2851,-1240,16,15
2025-11-04 20:49:46,119706,0,60757.0,38957.0,1626,2839,-1213,12,12
2025-11-04 20:49:40,119706,0,60755.0,38957.0,1638,2833,-1195,11,10
2025-11-04 20:49:35,119700,0,60754.0,38957.0,1614,2826,-1212,13,10
2025-11-04 20:49:30,119691,0,60753.0,38957.0,1618,2839,-1221,15,13
2025-11-04 20:49:24,119691,0,60753.0,38957.0,1625,2829,-1204,13,5
2025-11-04 20:49:19,119687,0,60745.0,38957.0,1614,2837,-1223,12,16
2025-11-04 20:49:14,119689,0,60744.0,38957.0,1600,2840,-1240,13,18
2025-11-04 20:49:09,119669,0,60742.0,38957.0,1611,2832,-1221,14,12
2025-11-04 20:49:04,119697,0,60740.0,38956.0,1621,2821,-1200,13,7
2025-11-04 20:48:58,119683,0,60736.0,38956.0,1608,2824,-1216,11,12
2025-11-04 20:48:53,119689,0,60733.0,38956.0,1602,2825,-1223,14,7
2025-11-04 20:48:48,119692,0,60731.0,38956.0,1600,2838,-1238,14,7
2025-11-04 20:48:42,119706,0,60722.0,38938.0,1610,2828,-1218,14,16
2025-11-04 20:48:37,119712,0,60715.0,38938.0,1613,2829,-1216,12,7
2025-11-04 20:48:32,119733,0,60711.0,38938.0,1620,2829,-1209,16,8
2025-11-04 20:48:26,119753,0,60710.0,38938.0,1622,2826,-1204,14,7
2025-11-04 20:48:21,119754,0,60708.0,38938.0,1635,2821,-1186,10,6
2025-11-04 20:48:16,119753,0,60707.0,38938.0,1633,2821,-1188,19,10
2025-11-04 20:48:10,119777,0,60702.0,38938.0,1645,2808,-1163,10,12
2025-11-04 20:48:04,119764,0,60697.0,38938.0,1650,2789,-1139,12,11
2025-11-04 20:47:59,119774,0,60673.0,38936.0,1637,2797,-1160,9,6
2025-11-04 20:47:54,119774,0,60673.0,38936.0,1637,2797,-1160,9,6
2025-11-04 20:47:49,119774,0,60673.0,38936.0,1637,2797,-1160,9,6
2025-11-04 20:47:44,119774,0,60673.0,38936.0,1637,2797,-1160,9,6
2025-11-04 20:47:38,119774,0,60673.0,38936.0,1637,2797,-1160,9,6
2025-11-04 20:47:33,119774,0,60673.0,38920.0,1644,2796,-1152,7,6
2025-11-04 20:47:27,119794,0,60668.0,38920.0,1618,2800,-1182,10,7
2025-11-04 20:47:22,119795,0,60662.0,38920.0,1620,2782,-1162,11,20
2025-11-04 20:47:17,119797,0,60653.0,38920.0,1625,2764,-1139,11,18
2025-11-04 20:47:12,119795,0,60649.0,38920.0,1614,2771,-1157,5,7
2025-11-04 20:47:06,119773,0,60645.0,38918.0,1611,2760,-1149,13,6
2025-11-04 20:47:01,119780,0,60640.0,38918.0,1621,2748,-1127,12,16
2025-11-04 20:46:56,119777,0,60637.0,38918.0,1621,2759,-1138,13,5
2025-11-04 20:46:51,119777,0,60631.0,38936.0,1606,2758,-1152,10,5
2025-11-04 20:46:46,119754,0,60627.0,38936.0,1615,2763,-1148,14,8
2025-11-04 20:46:40,119755,0,60623.0,38936.0,1622,2761,-1139,11,8
2025-11-04 20:46:35,119750,0,60604.0,38936.0,1663,2761,-1098,11,14
2025-11-04 20:46:30,119684,0,60579.0,38936.0,1595,2783,-1188,10,12
2025-11-04 20:46:25,119684,0,60579.0,38936.0,1605,2789,-1184,14,17
2025-11-04 20:46:19,119688,0,60577.0,38927.0,1594,2806,-1212,10,12
2025-11-04 20:46:14,119708,0,60573.0,38927.0,1598,2779,-1181,11,9
2025-11-04 20:46:09,119708,0,60573.0,38927.0,1591,2777,-1186,14,8
2025-11-04 20:46:04,119700,0,60570.0,38927.0,1588,2783,-1195,13,7
2025-11-04 20:45:58,119669,0,60568.0,38927.0,1581,2771,-1190,15,7
2025-11-04 20:45:53,119673,0,60567.0,38927.0,1576,2773,-1197,8,7
2025-11-04 20:45:48,119711,0,60562.0,38927.0,1574,2784,-1210,13,9
2025-11-04 20:45:42,119722,0,60554.0,38927.0,1566,2779,-1213,12,9
2025-11-04 20:45:37,119674,0,60526.0,38927.0,1559,2801,-1242,11,23
2025-11-04 20:45:32,119679,0,60524.0,38927.0,1559,2781,-1222,12,8
2025-11-04 20:45:27,119669,0,60507.0,38927.0,1556,2790,-1234,12,14
2025-11-04 20:45:21,119642,0,60506.0,38921.0,1536,2796,-1260,16,20
2025-11-04 20:45:16,119659,0,60489.0,38921.0,1532,2795,-1263,7,18
2025-11-04 20:45:11,119682,0,60482.0,38921.0,1552,2798,-1246,6,12
2025-11-04 20:45:06,119683,0,60479.0,38921.0,1549,2788,-1239,7,11
2025-11-04 20:45:01,119670,0,60472.0,38921.0,1542,2779,-1237,11,13
2025-11-04 20:44:55,119650,0,60471.0,38921.0,1538,2788,-1250,13,19
2025-11-04 20:44:50,119660,0,60469.0,38920.0,1534,2790,-1256,12,9
2025-11-04 20:44:45,119700,0,60463.0,38920.0,1532,2806,-1274,12,9
2025-11-04 20:44:39,119700,0,60463.0,38916.0,1541,2797,-1256,11,8
2025-11-04 20:44:34,119700,0,60460.0,38916.0,1541,2781,-1240,11,7
2025-11-04 20:44:29,119708,0,60453.0,38916.0,1547,2752,-1205,10,9
2025-11-04 20:44:24,119746,0,60442.0,38916.0,1579,2730,-1151,11,11
2025-11-04 20:44:18,119734,0,60435.0,38916.0,1568,2732,-1164,6,7
2025-11-04 20:44:13,119755,0,60430.0,38930.0,1589,2713,-1124,6,13
2025-11-04 20:44:08,119722,0,60428.0,38930.0,1589,2737,-1148,7,7
2025-11-04 20:44:03,119664,0,60373.0,38930.0,1595,2737,-1142,7,5
2025-11-04 20:43:57,119672,0,60365.0,38930.0,1580,2726,-1146,6,13
2025-11-04 20:43:52,119690,0,60351.0,38930.0,1572,2733,-1161,7,14
2025-11-04 20:43:46,119675,0,60349.0,38902.0,1585,2723,-1138,5,11
2025-11-04 20:43:41,119669,0,60336.0,38902.0,1571,2741,-1170,18,9
2025-11-04 20:43:36,119660,0,60325.0,38902.0,1575,2724,-1149,7,7
2025-11-04 20:43:31,119660,0,60317.0,38902.0,1568,2719,-1151,18,11
2025-11-04 20:43:26,119654,0,60288.0,38902.0,1573,2708,-1135,29,8
2025-11-04 20:43:21,119675,0,60285.0,38902.0,1564,2725,-1161,14,8
2025-11-04 20:43:15,119654,0,60281.0,38902.0,1559,2704,-1145,6,7
2025-11-04 20:43:10,119635,0,60262.0,38902.0,1538,2697,-1159,10,13
2025-11-04 20:43:05,119635,0,60237.0,38902.0,1559,2733,-1174,8,23
2025-11-04 20:43:00,119615,0,60223.0,38902.0,1538,2744,-1206,7,17
2025-11-04 20:42:55,119574,0,60209.0,38902.0,1524,2748,-1224,12,11
2025-11-04 20:42:50,119560,0,60197.0,38902.0,1514,2743,-1229,11,12
2025-11-04 20:42:44,119615,0,60133.0,38902.0,1567,2751,-1184,8,10
2025-11-04 20:42:39,119614,0,60118.0,38912.0,1577,2773,-1196,8,17
2025-11-04 20:42:34,119621,0,60104.0,38912.0,1580,2755,-1175,13,8
2025-11-04 20:42:28,119617,0,60095.0,38912.0,1578,2762,-1184,14,10
2025-11-04 20:42:23,119637,0,60069.0,38912.0,1568,2758,-1190,14,13
2025-11-04 20:42:18,119655,0,60032.0,38912.0,1597,2750,-1153,33,11
2025-11-04 20:42:13,119681,0,60016.0,38912.0,1619,2742,-1123,13,14
2025-11-04 20:42:08,119680,0,60005.0,38912.0,1611,2737,-1126,6,11
2025-11-04 20:42:03,119696,0,59990.0,38912.0,1591,2718,-1127,12,7
2025-11-04 20:41:58,119720,0,59954.0,38900.0,1612,2732,-1120,7,18
2025-11-04 20:41:53,119744,0,59934.0,38900.0,1629,2724,-1095,22,19
2025-11-04 20:41:48,119744,0,59932.0,38900.0,1624,2702,-1078,10,11
2025-11-04 20:41:42,119744,0,59927.0,38900.0,1622,2716,-1094,22,16
2025-11-04 20:41:37,119773,0,59907.0,38900.0,1625,2691,-1066,10,25
2025-11-04 20:41:32,119726,0,59904.0,38900.0,1627,2720,-1093,13,11
2025-11-04 20:41:27,119736,0,59903.0,38900.0,1626,2723,-1097,12,13
2025-11-04 20:41:22,119724,0,59901.0,38900.0,1621,2726,-1105,7,11
2025-11-04 20:41:17,119732,0,59900.0,38900.0,1626,2717,-1091,8,12
2025-11-04 20:41:12,119751,0,59880.0,38901.0,1622,2727,-1105,17,6
2025-11-04 20:41:06,119785,0,59878.0,38901.0,1620,2720,-1100,17,11
2025-11-04 20:41:01,119773,0,59877.0,38901.0,1625,2720,-1095,11,12
2025-11-04 20:40:56,119755,0,59873.0,38901.0,1622,2706,-1084,14,12
2025-11-04 20:40:51,119770,0,59872.0,38893.0,1612,2722,-1110,14,9
2025-11-04 20:40:46,119770,0,59868.0,38893.0,1617,2723,-1106,10,23
2025-11-04 20:40:41,119799,0,59866.0,38893.0,1637,2715,-1078,14,14
2025-11-04 20:40:35,119799,0,59862.0,38893.0,1629,2702,-1073,11,8
2025-11-04 20:40:30,119800,0,59860.0,38893.0,1624,2705,-1081,13,5
2025-11-04 20:40:25,119799,0,59858.0,38887.0,1615,2721,-1106,10,7
2025-11-04 20:40:20,119799,0,59858.0,38887.0,1615,2695,-1080,17,9
2025-11-04 20:40:15,119825,0,59844.0,38887.0,1616,2686,-1070,19,7
2025-11-04 20:40:10,119825,0,59841.0,38887.0,1624,2685,-1061,21,6
2025-11-04 20:40:05,119807,0,59840.0,38887.0,1630,2684,-1054,12,7
2025-11-04 20:40:00,119800,0,59827.0,38887.0,1622,2700,-1078,9,12
2025-11-04 20:39:54,119800,0,59823.0,38887.0,1630,2699,-1069,7,15
2025-11-04 20:39:49,119776,0,59818.0,38873.0,1611,2710,-1099,11,6
2025-11-04 20:39:44,119761,0,59817.0,38873.0,1605,2715,-1110,13,11
2025-11-04 20:39:39,119780,0,59810.0,38873.0,1597,2729,-1132,14,13
2025-11-04 20:39:34,119799,0,59805.0,38873.0,1602,2715,-1113,15,9
2025-11-04 20:39:29,119801,0,59802.0,38873.0,1614,2694,-1080,13,5
2025-11-04 20:39:24,119808,0,59784.0,38863.0,1611,2712,-1101,21,10
2025-11-04 20:39:19,119813,0,59771.0,38863.0,1624,2691,-1067,8,14
2025-11-04 20:39:01,119802,0,59763.0,38863.0,1608,2675,-1067,13,13
2025-11-04 20:38:56,119801,0,59745.0,38863.0,1619,2679,-1060,7,27
2025-11-04 20:38:51,119785,0,59724.0,38861.0,1591,2694,-1103,10,17
2025-11-04 20:38:46,119765,0,59718.0,38861.0,1610,2720,-1110,16,13
2025-11-04 20:38:41,119787,0,59707.0,38861.0,1576,2733,-1157,8,9
2025-11-04 20:38:36,119766,0,59704.0,38861.0,1572,2723,-1151,12,5
2025-11-04 20:38:30,119793,0,59703.0,38861.0,1570,2712,-1142,13,6
2025-11-04 20:38:25,119791,0,59695.0,38861.0,1570,2708,-1138,12,16
2025-11-04 20:36:45,119748,0,59576.0,38832.0,1552,2684,-1132,11,9
2025-11-04 20:36:39,119757,0,59574.0,38832.0,1555,2685,-1130,8,8
2025-11-04 20:36:34,119779,0,59564.0,38832.0,1567,2683,-1116,5,6
2025-11-04 20:36:29,119810,0,59558.0,38832.0,1577,2657,-1080,6,10
2025-11-04 20:36:24,119810,0,59552.0,38832.0,1578,2644,-1066,6,12
2025-11-04 20:36:18,119807,0,59551.0,38822.0,1571,2642,-1071,8,15
2025-11-04 20:36:13,119807,0,59551.0,38822.0,1584,2648,-1064,11,10
2025-11-04 20:36:08,119784,0,59538.0,38822.0,1579,2655,-1076,7,12
2025-11-04 20:36:03,119780,0,59509.0,38822.0,1565,2654,-1089,7,26
2025-11-04 20:35:40,119750,0,59454.0,38822.0,1556,2666,-1110,16,21
2025-11-04 20:35:34,119750,0,59452.0,38822.0,1569,2664,-1095,12,19
2025-11-04 20:35:29,119732,0,59440.0,38822.0,1550,2673,-1123,8,11
2025-11-04 20:35:24,119733,0,59435.0,38863.0,1554,2659,-1105,7,22
2025-11-04 20:35:19,119736,0,59406.0,38863.0,1556,2678,-1122,7,12
2025-11-04 20:35:14,119702,0,59400.0,38863.0,1549,2668,-1119,8,7
2025-11-04 20:35:08,119688,0,59390.0,38863.0,1548,2675,-1127,8,11
2025-11-04 20:35:03,119688,0,59374.0,38863.0,1531,2680,-1149,9,12
2025-11-04 20:34:58,119680,0,59358.0,38863.0,1518,2679,-1161,9,14
2025-11-04 20:34:53,119708,0,59336.0,38863.0,1533,2666,-1133,8,6
2025-11-04 20:34:48,119689,0,59335.0,38863.0,1518,2674,-1156,6,11
2025-11-04 20:34:43,119745,0,59297.0,38863.0,1556,2646,-1090,6,10
2025-11-04 20:34:37,119755,0,59290.0,38874.0,1562,2643,-1081,15,23
2025-11-04 20:34:32,119750,0,59264.0,38874.0,1559,2608,-1049,17,10
2025-11-04 20:34:27,119779,0,59229.0,38874.0,1550,2600,-1050,6,8
2025-11-04 20:34:21,119784,0,59211.0,38874.0,1554,2602,-1048,8,7
2025-11-04 20:34:16,119773,0,59196.0,38913.0,1534,2603,-1069,5,5
2025-11-04 20:34:11,119768,0,59167.0,38913.0,1528,2623,-1095,8,10
2025-11-04 20:34:06,119768,0,59159.0,38913.0,1535,2619,-1084,11,17
2025-11-04 20:34:01,119779,0,59152.0,38913.0,1538,2618,-1080,10,9
2025-11-04 20:33:56,119752,0,59125.0,38929.0,1546,2602,-1056,9,5
2025-11-04 20:33:50,119739,0,59107.0,38929.0,1542,2611,-1069,9,7
2025-11-04 20:33:45,119680,0,59083.0,38929.0,1540,2627,-1087,8,13
2025-11-04 20:33:40,119680,0,59063.0,38929.0,1533,2634,-1101,10,12
2025-11-04 20:33:35,119700,0,59053.0,38929.0,1533,2638,-1105,6,12
2025-11-04 20:33:29,119708,0,59044.0,38958.0,1530,2654,-1124,11,7
2025-11-04 20:33:24,119720,0,59030.0,38958.0,1527,2635,-1108,12,10
2025-11-04 20:33:19,119717,0,59026.0,38958.0,1522,2630,-1108,5,13
2025-11-04 20:33:14,119722,0,59017.0,38958.0,1513,2639,-1126,5,11
2025-11-04 20:33:08,119720,0,59015.0,38958.0,1512,2634,-1122,7,12
2025-11-04 20:33:03,119730,0,59005.0,38958.0,1499,2629,-1130,6,17
2025-11-04 20:32:58,119708,0,58916.0,38958.0,1486,2674,-1188,6,7
2025-11-04 20:32:53,119700,0,58877.0,38958.0,1477,2688,-1211,8,9
2025-11-04 20:32:48,119713,0,58820.0,38958.0,1478,2701,-1223,22,16
2025-11-04 20:32:43,119740,0,58793.0,38958.0,1483,2693,-1210,23,18
2025-11-04 20:32:37,119763,0,58791.0,38958.0,1489,2680,-1191,8,15
2025-11-04 20:32:32,119770,0,58780.0,38958.0,1479,2670,-1191,11,12
2025-11-04 20:32:27,119747,0,58753.0,39109.0,1476,2678,-1202,7,13
2025-11-04 20:32:22,119744,0,58742.0,39109.0,1467,2692,-1225,7,6
2025-11-04 20:32:17,119734,0,58628.0,39109.0,1452,2797,-1345,14,13
2025-11-04 20:32:12,119712,0,58619.0,39109.0,1443,2802,-1359,6,7
2025-11-04 20:32:06,119763,0,58592.0,39109.0,1466,2783,-1317,14,11
2025-11-04 20:32:01,119774,0,58570.0,39109.0,1465,2784,-1319,13,10
2025-11-04 20:31:56,119797,0,58550.0,39109.0,1474,2751,-1277,12,6
2025-11-04 20:31:51,119807,0,58531.0,39109.0,1450,2751,-1301,5,10
2025-11-04 20:31:46,119814,0,58527.0,39109.0,1460,2739,-1279,12,9
2025-11-04 20:31:41,119791,0,58379.0,39109.0,1442,2817,-1375,7,10
2025-11-04 20:31:36,119782,0,58336.0,39109.0,1442,2820,-1378,6,15
2025-11-04 20:31:30,119809,0,58297.0,39109.0,1454,2825,-1371,7,7
2025-11-04 20:31:25,119860,0,58253.0,39109.0,1429,2822,-1393,14,15
2025-11-04 20:31:20,119849,0,58234.0,39113.0,1413,2821,-1408,8,8
2025-11-04 20:31:15,119889,0,58211.0,39113.0,1423,2806,-1383,18,9
2025-11-04 20:31:09,119885,0,58181.0,39113.0,1431,2706,-1275,21,28
2025-11-04 20:31:04,119882,0,58167.0,39113.0,1399,2724,-1325,7,8
2025-11-04 20:30:59,119850,0,58155.0,39113.0,1391,2690,-1299,8,6
2025-11-04 20:30:54,119878,0,58151.0,39113.0,1396,2698,-1302,5,7
2025-11-04 20:30:49,119872,0,58147.0,39113.0,1404,2611,-1207,8,7
2025-11-04 20:30:43,119875,0,58104.0,39169.0,1383,2601,-1218,24,8
2025-11-04 20:30:38,119880,0,58049.0,39169.0,1381,2593,-1212,16,6
2025-11-04 20:30:33,119861,0,58033.0,39169.0,1378,2586,-1208,15,6
2025-11-04 20:30:28,119922,0,57980.0,39169.0,1395,2577,-1182,10,11
2025-11-04 20:30:23,119909,0,57934.0,39169.0,1386,2577,-1191,22,8
2025-11-04 20:30:17,119905,0,57923.0,39169.0,1389,2556,-1167,18,7
2025-11-04 20:30:12,119905,0,57911.0,39165.0,1372,2572,-1200,10,12
2025-11-04 20:30:07,119921,0,57881.0,39165.0,1384,2550,-1166,10,7
2025-11-04 20:30:02,119908,0,57855.0,39165.0,1399,2551,-1152,10,6
2025-11-04 20:29:57,119943,0,57830.0,39165.0,1398,2475,-1077,7,5
2025-11-04 20:29:51,119926,0,57812.0,39280.0,1417,2443,-1026,9,8
2025-11-04 20:29:46,119982,0,57759.0,39280.0,1422,2439,-1017,23,7
2025-11-04 20:29:41,119965,0,57734.0,39280.0,1432,2426,-994,9,12
2025-11-04 20:29:36,119921,0,57654.0,39280.0,1410,2488,-1078,13,9
2025-11-04 20:29:31,119901,0,57584.0,39280.0,1401,2515,-1114,17,10
2025-11-04 20:29:25,119918,0,57560.0,39280.0,1400,2516,-1116,10,15
2025-11-04 20:29:20,119900,0,57540.0,39280.0,1413,2533,-1120,10,10
2025-11-04 20:29:15,119919,0,57509.0,39280.0,1416,2524,-1108,15,8
2025-11-04 20:29:10,119901,0,57472.0,39296.0,1402,2529,-1127,7,7
2025-11-04 20:29:04,119898,0,57433.0,39296.0,1437,2531,-1094,22,7
2025-11-04 20:28:59,119900,0,57382.0,39296.0,1448,2564,-1116,8,40
2025-11-04 20:28:54,119875,0,57341.0,39296.0,1430,2578,-1148,23,11
2025-11-04 20:28:49,119880,0,57295.0,39388.0,1433,2577,-1144,12,16
2025-11-04 20:28:43,119865,0,57281.0,39388.0,1435,2582,-1147,19,7
2025-11-04 20:28:38,119831,0,57214.0,39388.0,1391,2629,-1238,7,7
2025-11-04 20:28:33,119828,0,57209.0,39388.0,1396,2634,-1238,8,7
2025-11-04 20:28:28,119835,0,57195.0,39388.0,1391,2630,-1239,20,11
2025-11-04 20:28:23,119790,0,57137.0,39388.0,1371,2672,-1301,20,40
2025-11-04 20:28:17,119760,0,57117.0,39388.0,1357,2685,-1328,10,11
2025-11-04 20:28:12,119747,0,57105.0,39388.0,1351,2688,-1337,17,15
2025-11-04 20:28:07,119734,0,57089.0,39388.0,1353,2698,-1345,23,8
2025-11-04 20:28:02,119722,0,57077.0,39330.0,1337,2700,-1363,9,10
2025-11-04 20:27:56,119704,0,57014.0,39330.0,1336,2696,-1360,18,14
2025-11-04 20:27:51,119660,0,56982.0,39330.0,1317,2697,-1380,6,6
2025-11-04 20:27:45,119699,0,56940.0,39330.0,1313,2705,-1392,18,8
2025-11-04 20:27:40,119692,0,56915.0,39330.0,1311,2700,-1389,9,8
2025-11-04 20:27:35,119715,0,56897.0,39322.0,1322,2689,-1367,18,14
2025-11-04 20:27:30,119714,0,56889.0,39322.0,1311,2704,-1393,10,7
2025-11-04 20:27:24,119707,0,56873.0,39322.0,1321,2692,-1371,11,8
2025-11-04 20:27:19,119722,0,56822.0,39322.0,1316,2700,-1384,18,12
2025-11-04 20:27:14,119726,0,56814.0,39328.0,1320,2694,-1374,13,5
2025-11-04 20:27:09,119743,0,56806.0,39328.0,1306,2699,-1393,11,7
2025-11-04 20:27:04,119782,0,56789.0,39328.0,1330,2679,-1349,13,10
2025-11-04 20:26:58,119764,0,56784.0,39328.0,1351,2659,-1308,18,7
2025-11-04 20:26:53,119807,0,56771.0,39326.0,1341,2663,-1322,6,7
2025-11-04 20:26:48,119797,0,56745.0,39326.0,1358,2670,-1312,32,11
2025-11-04 20:26:43,119781,0,56731.0,39326.0,1329,2695,-1366,13,8
2025-11-04 20:26:37,119807,0,56712.0,39326.0,1334,2685,-1351,20,8
2025-11-04 20:26:32,119828,0,56682.0,39326.0,1348,2662,-1314,5,8
2025-11-04 20:26:27,119804,0,56657.0,39348.0,1344,2669,-1325,17,11
2025-11-04 20:26:22,119794,0,56642.0,39348.0,1358,2679,-1321,7,10
2025-11-04 20:26:17,119790,0,56628.0,39348.0,1347,2689,-1342,10,7
2025-11-04 20:26:12,119790,0,56617.0,39348.0,1338,2680,-1342,14,5
2025-11-04 20:26:06,119784,0,56596.0,39348.0,1336,2677,-1341,13,5
2025-11-04 20:26:01,119769,0,56578.0,39348.0,1352,2665,-1313,14,10
2025-11-04 20:25:56,119784,0,56555.0,39348.0,1361,2637,-1276,13,11
2025-11-04 20:25:51,119820,0,56439.0,39348.0,1462,2626,-1164,102,6
2025-11-04 20:25:46,119846,0,56417.0,39348.0,1467,2606,-1139,7,9
2025-11-04 20:25:40,119848,0,56383.0,39348.0,1489,2606,-1117,16,26
2025-11-04 20:25:35,119828,0,56319.0,39348.0,1477,2661,-1184,9,51
2025-11-04 20:25:30,119829,0,56271.0,39348.0,1484,2613,-1129,7,7
2025-11-04 20:25:25,119795,0,56254.0,39348.0,1495,2610,-1115,88,10
2025-11-04 20:25:20,119780,0,56225.0,39333.0,1494,2609,-1115,10,9
2025-11-04 20:25:15,119770,0,56194.0,39333.0,1525,2616,-1091,10,9
2025-11-04 20:25:10,119750,0,56074.0,39333.0,1598,2637,-1039,10,20
2025-11-04 20:25:05,119715,0,56054.0,39333.0,1604,2653,-1049,18,6
2025-11-04 20:25:00,119695,0,56002.0,39333.0,1584,2681,-1097,8,22
2025-11-04 20:24:54,119697,0,55990.0,39341.0,1594,2677,-1083,8,43
2025-11-04 20:24:49,119695,0,55977.0,39341.0,1578,2691,-1113,12,18
2025-11-04 20:24:44,119675,0,55969.0,39341.0,1533,2700,-1167,13,13
2025-11-04 20:24:39,119651,0,55939.0,39332.0,1536,2701,-1165,14,25
2025-11-04 20:24:34,119695,0,55915.0,39332.0,1498,2664,-1166,7,26
2025-11-04 20:24:29,119675,0,55905.0,39332.0,1483,2691,-1208,7,9
2025-11-04 20:24:24,119670,0,55865.0,39332.0,1485,2679,-1194,10,11
2025-11-04 20:24:19,119655,0,55849.0,39332.0,1484,2684,-1200,9,12
2025-11-04 20:24:14,119650,0,55841.0,39341.0,1400,2688,-1288,6,7
2025-11-04 20:24:09,119639,0,55840.0,39341.0,1414,2688,-1274,8,8
2025-11-04 20:24:04,119630,0,55821.0,39341.0,1384,2703,-1319,7,10
2025-11-04 20:23:59,119637,0,55820.0,39341.0,1406,2716,-1310,8,5
2025-11-04 20:23:53,119650,0,55812.0,39341.0,1392,2713,-1321,9,19
2025-11-04 20:23:48,119621,0,55800.0,39341.0,1415,2704,-1289,12,14
2025-11-04 20:23:43,119655,0,55788.0,39341.0,1389,2685,-1296,7,14
2025-11-04 20:23:38,119659,0,55718.0,39341.0,1436,2676,-1240,56,13
2025-11-04 20:23:33,119663,0,55699.0,39341.0,1414,2671,-1257,11,6
2025-11-04 20:23:28,119657,0,55693.0,39341.0,1415,2649,-1234,7,6
2025-11-04 20:23:23,119603,0,55655.0,39349.0,1405,2683,-1278,14,11
2025-11-04 20:23:18,119620,0,55650.0,39349.0,1409,2680,-1271,9,10
2025-11-04 20:23:13,119590,0,55625.0,39349.0,1384,2701,-1317,8,19
2025-11-04 20:23:08,119579,0,55623.0,39349.0,1374,2693,-1319,14,12
2025-11-04 20:23:02,119575,0,55613.0,39347.0,1387,2691,-1304,16,9
2025-11-04 20:22:57,119576,0,55605.0,39347.0,1380,2686,-1306,19,7
2025-11-04 20:22:52,119600,0,55590.0,39347.0,1389,2692,-1303,17,9
2025-11-04 20:22:47,119617,0,55583.0,39347.0,1403,2689,-1286,19,21
2025-11-04 20:22:42,119617,0,55575.0,39347.0,1404,2697,-1293,18,19
2025-11-04 20:22:37,119628,0,55558.0,39345.0,1405,2683,-1278,21,5
2025-11-04 20:22:32,119633,0,55540.0,39345.0,1410,2676,-1266,8,9
2025-11-04 20:22:27,119611,0,55535.0,39345.0,1392,2672,-1280,19,7
2025-11-04 20:22:22,119611,0,55529.0,39345.0,1397,2679,-1282,12,9
2025-11-04 20:22:17,119610,0,55521.0,39345.0,1391,2667,-1276,14,11
2025-11-04 20:22:12,119618,0,55495.0,39311.0,1402,2684,-1282,7,8
2025-11-04 20:22:06,119601,0,55482.0,39311.0,1389,2698,-1309,9,8
2025-11-04 20:22:01,119600,0,55455.0,39311.0,1378,2701,-1323,5,9
